Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2023-03-23 06:24:26;"Back, Shoulders and Biceps";"Dead Hang";1;;;;;;km;20;"";"";54m
2023-03-23 06:24:26;"Back, Shoulders and Biceps";"Dead Hang";2;;;;;;km;20;;;54m
2023-03-23 06:24:26;"Back, Shoulders and Biceps";"Dead Hang";3;;;;;;km;20;;;54m
2023-03-23 06:24:26;"Back, Shoulders and Biceps";"Lat Pulldown (Cable)";1;37.5;lbs;12;;;;0;"";;54m
2023-03-23 06:24:26;"Back, Shoulders and Biceps";"Lat Pulldown (Cable)";2;50;lbs;12;;;;0;;;54m
2023-03-23 06:24:26;"Back, Shoulders and Biceps";"Lat Pulldown (Cable)";3;62.5;lbs;12;;;;0;;;54m
2023-03-23 06:24:26;"Back, Shoulders and Biceps";"Lat Pulldown (Cable)";4;62.5;lbs;10;;;;0;;;54m
2023-03-23 06:24:26;"Back, Shoulders and Biceps";"Seated Row (Cable)";1;37.5;lbs;12;;;;0;"";;54m
2023-03-23 06:24:26;"Back, Shoulders and Biceps";"Seated Row (Cable)";2;50;lbs;12;;;;0;;;54m
2023-03-23 06:24:26;"Back, Shoulders and Biceps";"Seated Row (Cable)";3;62.5;lbs;8;;;;0;;;54m
2023-03-23 06:24:26;"Back, Shoulders and Biceps";"Bent Over One Arm Row (Dumbbell)";1;20;lbs;24;;;;0;"";;54m
2023-03-23 06:24:26;"Back, Shoulders and Biceps";"Bent Over One Arm Row (Dumbbell)";2;20;lbs;24;;;;0;;;54m
2023-03-23 06:24:26;"Back, Shoulders and Biceps";"Bent Over One Arm Row (Dumbbell)";3;20;lbs;20;;;;0;;;54m
2023-03-23 06:24:26;"Back, Shoulders and Biceps";"Overhead Press (Dumbbell)";1;15;lbs;12;;;;0;"";;54m
2023-03-23 06:24:26;"Back, Shoulders and Biceps";"Overhead Press (Dumbbell)";2;20;lbs;12;;;;0;;;54m
2023-03-23 06:24:26;"Back, Shoulders and Biceps";"Overhead Press (Dumbbell)";3;20;lbs;12;;;;0;;;54m
2023-03-23 06:24:26;"Back, Shoulders and Biceps";"Face Pull (Cable)";1;37.5;lbs;12;;;;0;"";;54m
2023-03-23 06:24:26;"Back, Shoulders and Biceps";"Face Pull (Cable)";2;62.5;lbs;12;;;;0;;;54m
2023-03-23 06:24:26;"Back, Shoulders and Biceps";"Face Pull (Cable)";3;75;lbs;12;;;;0;;;54m
2023-03-23 06:24:26;"Back, Shoulders and Biceps";"Lateral Raise (Dumbbell)";1;8;lbs;12;;;;0;"";;54m
2023-03-23 06:24:26;"Back, Shoulders and Biceps";"Lateral Raise (Dumbbell)";2;8;lbs;12;;;;0;;;54m
2023-03-23 06:24:26;"Back, Shoulders and Biceps";"Lateral Raise (Dumbbell)";3;8;lbs;12;;;;0;;;54m
2023-03-23 06:24:26;"Back, Shoulders and Biceps";"Bicep Curl (Dumbbell)";1;15;lbs;12;;;;0;"";;54m
2023-03-23 06:24:26;"Back, Shoulders and Biceps";"Bicep Curl (Dumbbell)";2;15;lbs;12;;;;0;;;54m
2023-03-23 06:24:26;"Back, Shoulders and Biceps";"Bicep Curl (Dumbbell)";3;15;lbs;12;;;;0;;;54m
2023-03-24 06:20:06;"Legs";"Squat (Barbell)";1;65;lbs;12;;;;0;"";"";52m
2023-03-24 06:20:06;"Legs";"Squat (Barbell)";2;85;lbs;12;;;;0;;;52m
2023-03-24 06:20:06;"Legs";"Squat (Barbell)";3;95;lbs;10;;;;0;;;52m
2023-03-24 06:20:06;"Legs";"Squat (Barbell)";4;100;lbs;8;;;;0;;;52m
2023-03-24 06:20:06;"Legs";"Romanian Deadlift (Barbell)";1;45;lbs;12;;;;0;"";;52m
2023-03-24 06:20:06;"Legs";"Romanian Deadlift (Barbell)";2;65;lbs;12;;;;0;;;52m
2023-03-24 06:20:06;"Legs";"Romanian Deadlift (Barbell)";3;85;lbs;10;;;;0;;;52m
2023-03-24 06:20:06;"Legs";"Romanian Deadlift (Barbell)";4;90;lbs;8;;;;0;;;52m
2023-03-24 06:20:06;"Legs";"Leg Press";1;90;lbs;12;;;;0;"";;52m
2023-03-24 06:20:06;"Legs";"Leg Press";2;140;lbs;12;;;;0;;;52m
2023-03-24 06:20:06;"Legs";"Leg Press";3;150;lbs;10;;;;0;;;52m
2023-03-24 06:20:06;"Legs";"Leg Extension (Machine)";1;70;lbs;12;;;;0;"";;52m
2023-03-24 06:20:06;"Legs";"Leg Extension (Machine)";2;90;lbs;12;;;;0;;;52m
2023-03-24 06:20:06;"Legs";"Leg Extension (Machine)";3;100;lbs;8;;;;0;;;52m
2023-03-24 06:20:06;"Legs";"Lying Leg Curl (Machine)";1;50;lbs;12;;;;0;"";;52m
2023-03-24 06:20:06;"Legs";"Lying Leg Curl (Machine)";2;50;lbs;12;;;;0;;;52m
2023-03-24 06:20:06;"Legs";"Lying Leg Curl (Machine)";3;70;lbs;7;;;;0;;;52m
2023-03-24 06:20:06;"Legs";"Standing Calf Raise (Dumbbell)";1;50;lbs;15;;;;0;"";;52m
2023-03-24 06:20:06;"Legs";"Standing Calf Raise (Dumbbell)";2;50;lbs;15;;;;0;;;52m
2023-03-24 06:20:06;"Legs";"Standing Calf Raise (Dumbbell)";3;50;lbs;15;;;;0;;;52m
2023-03-24 06:20:06;"Legs";"Split Squat Drop Sets";1;40;lbs;20;;;;0;"";;52m
2023-03-24 06:20:06;"Legs";"Split Squat Drop Sets";2;40;lbs;20;;;;0;;;52m
2023-03-28 06:33:38;"Chest and Triceps";"Bench Press (Barbell)";1;45;lbs;12;;;;0;"";"";47m
2023-03-28 06:33:38;"Chest and Triceps";"Bench Press (Barbell)";2;55;lbs;12;;;;0;;;47m
2023-03-28 06:33:38;"Chest and Triceps";"Bench Press (Barbell)";3;60;lbs;10;;;;0;;;47m
2023-03-28 06:33:38;"Chest and Triceps";"Bench Press (Barbell)";4;65;lbs;8;;;;0;;;47m
2023-03-28 06:33:38;"Chest and Triceps";"Bench Press (Barbell)";5;65;lbs;8;;;;0;;;47m
2023-03-28 06:33:38;"Chest and Triceps";"Push Up";1;0;lbs;6;;;;0;"";;47m
2023-03-28 06:33:38;"Chest and Triceps";"Push Up";2;0;lbs;6;;;;0;;;47m
2023-03-28 06:33:38;"Chest and Triceps";"Push Up";3;0;lbs;6;;;;0;;;47m
2023-03-28 06:33:38;"Chest and Triceps";"Incline Bench Press (Dumbbell)";1;12;lbs;12;;;;0;"";;47m
2023-03-28 06:33:38;"Chest and Triceps";"Incline Bench Press (Dumbbell)";2;20;lbs;12;;;;0;;;47m
2023-03-28 06:33:38;"Chest and Triceps";"Incline Bench Press (Dumbbell)";3;20;lbs;12;;;;0;;;47m
2023-03-28 06:33:38;"Chest and Triceps";"Chest Fly (Cables)";1;25.5;lbs;12;;;;0;"";;47m
2023-03-28 06:33:38;"Chest and Triceps";"Chest Fly (Cables)";2;25.5;lbs;12;;;;0;;;47m
2023-03-28 06:33:38;"Chest and Triceps";"Chest Fly (Cables)";3;25.5;lbs;12;;;;0;;;47m
2023-03-28 06:33:38;"Chest and Triceps";"Triceps Extension";1;37.2;lbs;15;;;;0;"";;47m
2023-03-28 06:33:38;"Chest and Triceps";"Triceps Extension";2;50;lbs;12;;;;0;;;47m
2023-03-28 06:33:38;"Chest and Triceps";"Triceps Extension";3;50;lbs;12;;;;0;;;47m
2023-03-30 10:50:35;"Full Body Workout";"Stair Master";1;;;;;;km;300;"";"";53m
2023-03-30 10:50:35;"Full Body Workout";"Goblet Squat (Kettlebell)";1;25;lbs;10;;;;0;"";;53m
2023-03-30 10:50:35;"Full Body Workout";"Goblet Squat (Kettlebell)";2;25;lbs;20;;;;0;;;53m
2023-03-30 10:50:35;"Full Body Workout";"Goblet Squat (Kettlebell)";3;25;lbs;20;;;;0;;;53m
2023-03-30 10:50:35;"Full Body Workout";"Goblet Squat (Kettlebell)";4;25;lbs;20;;;;0;;;53m
2023-03-30 10:50:35;"Full Body Workout";"Lunge (Dumbbell)";1;15;lbs;10;;;;0;"";;53m
2023-03-30 10:50:35;"Full Body Workout";"Lunge (Dumbbell)";2;20;lbs;10;;;;0;;;53m
2023-03-30 10:50:35;"Full Body Workout";"Lunge (Dumbbell)";3;20;lbs;10;;;;0;;;53m
2023-03-30 10:50:35;"Full Body Workout";"Lunge (Dumbbell)";4;20;lbs;10;;;;0;;;53m
2023-03-30 10:50:35;"Full Body Workout";"Lat Pulldown (Cable)";1;37.5;lbs;12;;;;0;"";;53m
2023-03-30 10:50:35;"Full Body Workout";"Lat Pulldown (Cable)";2;62.5;lbs;12;;;;0;;;53m
2023-03-30 10:50:35;"Full Body Workout";"Lat Pulldown (Cable)";3;62.5;lbs;12;;;;0;;;53m
2023-03-30 10:50:35;"Full Body Workout";"Lat Pulldown (Cable)";4;62.5;lbs;10;;;;0;;;53m
2023-03-30 10:50:35;"Full Body Workout";"Triceps Pushdown (Cable - Straight Bar)";1;50;lbs;12;;;;0;"";;53m
2023-03-30 10:50:35;"Full Body Workout";"Triceps Pushdown (Cable - Straight Bar)";2;50;lbs;15;;;;0;;;53m
2023-03-30 10:50:35;"Full Body Workout";"Triceps Pushdown (Cable - Straight Bar)";3;50;lbs;15;;;;0;;;53m
2023-03-30 10:50:35;"Full Body Workout";"Triceps Pushdown (Cable - Straight Bar)";4;50;lbs;15;;;;0;;;53m
2023-03-30 10:50:35;"Full Body Workout";"Push Up";1;;;6;;;;0;"";;53m
2023-03-30 10:50:35;"Full Body Workout";"Push Up";2;;;6;;;;0;;;53m
2023-03-30 10:50:35;"Full Body Workout";"Push Up";3;;;6;;;;0;;;53m
2023-03-30 10:50:35;"Full Body Workout";"Bicep Curl (Cable)";1;25;lbs;12;;;;0;"";;53m
2023-03-30 10:50:35;"Full Body Workout";"Bicep Curl (Cable)";2;37.5;lbs;12;;;;0;;;53m
2023-03-30 10:50:35;"Full Body Workout";"Bicep Curl (Cable)";3;37.5;lbs;12;;;;0;;;53m
2023-03-30 10:50:35;"Full Body Workout";"Plank";1;;;;;;km;30;"";;53m
2023-03-30 10:50:35;"Full Body Workout";"Plank";2;;;;;;km;45;;;53m
2023-03-31 06:29:56;"Tempo Legs";"Stair Master";1;;;;;;km;900;"";"";1h 18m
2023-03-31 06:29:56;"Tempo Legs";"Walking Lunges";1;0;lbs;20;;;;0;"";;1h 18m
2023-03-31 06:29:56;"Tempo Legs";"Walking Lunges";2;30;lbs;20;;;;0;;;1h 18m
2023-03-31 06:29:56;"Tempo Legs";"Walking Lunges";3;40;lbs;20;;;;0;;;1h 18m
2023-03-31 06:29:56;"Tempo Legs";"Walking Lunges";4;40;lbs;20;;;;0;;;1h 18m
2023-03-31 06:29:56;"Tempo Legs";"Jumping Split Squats";1;;;10;;;;0;"";;1h 18m
2023-03-31 06:29:56;"Tempo Legs";"Jumping Split Squats";2;;;12;;;;0;;;1h 18m
2023-03-31 06:29:56;"Tempo Legs";"Jumping Split Squats";3;;;15;;;;0;;;1h 18m
2023-03-31 06:29:56;"Tempo Legs";"Leg Extension (Machine)";1;70;lbs;12;;;;0;"";;1h 18m
2023-03-31 06:29:56;"Tempo Legs";"Leg Extension (Machine)";2;90;lbs;12;;;;0;;;1h 18m
2023-03-31 06:29:56;"Tempo Legs";"Leg Extension (Machine)";3;100;lbs;10;;;;0;;;1h 18m
2023-03-31 06:29:56;"Tempo Legs";"Romanian Deadlift (Dumbbell)";1;40;lbs;12;;;;0;"";;1h 18m
2023-03-31 06:29:56;"Tempo Legs";"Romanian Deadlift (Dumbbell)";2;50;lbs;10;;;;0;;;1h 18m
2023-03-31 06:29:56;"Tempo Legs";"Romanian Deadlift (Dumbbell)";3;50;lbs;10;;;;0;;;1h 18m
2023-03-31 06:29:56;"Tempo Legs";"Squat (Dumbbell)";1;40;lbs;12;;;;0;"";;1h 18m
2023-03-31 06:29:56;"Tempo Legs";"Squat (Dumbbell)";2;50;lbs;10;;;;0;;;1h 18m
2023-03-31 06:29:56;"Tempo Legs";"Squat (Dumbbell)";3;50;lbs;10;;;;0;;;1h 18m
2023-03-31 06:29:56;"Tempo Legs";"Squat (Bodyweight)";1;;;27;;;;0;"";;1h 18m
2023-03-31 06:29:56;"Tempo Legs";"Squat (Bodyweight)";2;;;30;;;;0;;;1h 18m
2023-03-31 06:29:56;"Tempo Legs";"Squat (Bodyweight)";3;;;15;;;;0;;;1h 18m
2023-03-31 06:29:56;"Tempo Legs";"Standing Calf Raise (Dumbbell)";1;30;lbs;15;;;;0;"";;1h 18m
2023-03-31 06:29:56;"Tempo Legs";"Standing Calf Raise (Dumbbell)";2;40;lbs;15;;;;0;;;1h 18m
2023-03-31 06:29:56;"Tempo Legs";"Standing Calf Raise (Dumbbell)";3;40;lbs;15;;;;0;;;1h 18m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Scapular Pull-ups ";1;;;6;;;;0;"";"";1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Scapular Pull-ups ";2;;;6;;;;0;;;1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Scapular Pull-ups ";3;;;6;;;;0;;;1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Dead Hang";1;;;;;;km;20;"";;1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Dead Hang";2;;;;;;km;20;;;1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Dead Hang";3;;;;;;km;20;;;1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Lat Pulldown (Cable)";1;37.5;lbs;12;;;;0;"";;1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Lat Pulldown (Cable)";2;50;lbs;12;;;;0;;;1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Lat Pulldown (Cable)";3;62.5;lbs;12;;;;0;;;1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Lat Pulldown (Cable)";4;62.5;lbs;12;;;;0;;;1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Seated Row (Cable)";1;50;lbs;12;;;;0;"";;1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Seated Row (Cable)";2;62.5;lbs;10;;;;0;;;1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Seated Row (Cable)";3;62.5;lbs;10;;;;0;;;1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Bent Over One Arm Row (Dumbbell)";1;20;lbs;24;;;;0;"";;1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Bent Over One Arm Row (Dumbbell)";2;25;lbs;16;;;;0;;;1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Bent Over One Arm Row (Dumbbell)";3;25;lbs;16;;;;0;;;1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Overhead Press (Dumbbell)";1;20;lbs;12;;;;0;"";;1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Overhead Press (Dumbbell)";2;20;lbs;12;;;;0;;;1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Overhead Press (Dumbbell)";3;20;lbs;10;;;;0;;;1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Face Pull (Cable)";1;62.5;lbs;12;;;;0;"";;1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Face Pull (Cable)";2;62.5;lbs;12;;;;0;;;1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Face Pull (Cable)";3;75;lbs;12;;;;0;;;1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Lateral Raise (Dumbbell)";1;8;lbs;12;;;;0;"";;1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Lateral Raise (Dumbbell)";2;12;lbs;10;;;;0;;;1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Lateral Raise (Dumbbell)";3;12;lbs;10;;;;0;;;1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Bicep Curl (Dumbbell)";1;15;lbs;12;;;;0;"";;1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Bicep Curl (Dumbbell)";2;15;lbs;12;;;;0;;;1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Bicep Curl (Dumbbell)";3;15;lbs;12;;;;0;;;1h 29m
2023-04-02 07:12:43;"Back, Shoulders and Biceps";"Stair Master";1;;;;;;km;900;"";;1h 29m
2023-04-04 06:21:03;"Full Body Workout";"Stair Master";1;;;;;;km;300;"";"";1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Inch Worms";1;;;6;;;;0;"";;1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Inch Worms";2;;;6;;;;0;;;1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Inch Worms";3;;;6;;;;0;;;1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Push Up";1;;;9;;;;0;"";;1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Push Up";2;;;3;;;;0;;;1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Push Up";3;;;3;;;;0;;;1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Hip Thrust (Barbell)";1;50;lbs;12;;;;0;"";;1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Hip Thrust (Barbell)";2;70;lbs;12;;;;0;;;1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Hip Thrust (Barbell)";3;90;lbs;10;;;;0;;;1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Hip Thrust (Barbell)";4;90;lbs;10;;;;0;;;1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Squat (Dumbbell)";1;30;lbs;10;;;;0;"";;1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Squat (Dumbbell)";2;30;lbs;10;;;;0;;;1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Squat (Dumbbell)";3;30;lbs;10;;;;0;;;1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Overhead Press (Dumbbell)";1;30;lbs;10;;;;0;"";;1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Overhead Press (Dumbbell)";2;30;lbs;10;;;;0;;;1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Overhead Press (Dumbbell)";3;30;lbs;10;;;;0;;;1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Bulgarian Split Squat";1;15;lbs;12;;;;0;"";;1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Bulgarian Split Squat";2;20;lbs;12;;;;0;;;1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Bulgarian Split Squat";3;25;lbs;12;;;;0;;;1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Reverse Fly (Dumbbell)";1;5;lbs;12;;;;0;"";;1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Reverse Fly (Dumbbell)";2;5;lbs;12;;;;0;;;1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Reverse Fly (Dumbbell)";3;5;lbs;12;;;;0;;;1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Romanian Deadlift (Dumbbell)";1;40;lbs;12;;;;0;"";;1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Romanian Deadlift (Dumbbell)";2;50;lbs;12;;;;0;;;1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Romanian Deadlift (Dumbbell)";3;60;lbs;12;;;;0;;;1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Burpee";1;;;10;;;;0;"";;1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Burpee";2;;;10;;;;0;;;1h 15m
2023-04-04 06:21:03;"Full Body Workout";"Burpee";3;;;10;;;;0;;;1h 15m
2023-04-05 13:03:59;"Chest and Triceps";"Bench Press (Barbell)";1;45;lbs;12;;;;0;"";"";43m
2023-04-05 13:03:59;"Chest and Triceps";"Bench Press (Barbell)";2;50;lbs;12;;;;0;;;43m
2023-04-05 13:03:59;"Chest and Triceps";"Bench Press (Barbell)";3;55;lbs;10;;;;0;;;43m
2023-04-05 13:03:59;"Chest and Triceps";"Bench Press (Barbell)";4;60;lbs;10;;;;0;;;43m
2023-04-05 13:03:59;"Chest and Triceps";"Bench Press (Barbell)";5;65;lbs;10;;;;0;;;43m
2023-04-05 13:03:59;"Chest and Triceps";"Push Up";1;0;lbs;6;;;;0;"";;43m
2023-04-05 13:03:59;"Chest and Triceps";"Push Up";2;0;lbs;6;;;;0;;;43m
2023-04-05 13:03:59;"Chest and Triceps";"Push Up";3;0;lbs;6;;;;0;;;43m
2023-04-05 13:03:59;"Chest and Triceps";"Incline Bench Press (Dumbbell)";1;15;lbs;12;;;;0;"";;43m
2023-04-05 13:03:59;"Chest and Triceps";"Incline Bench Press (Dumbbell)";2;20;lbs;12;;;;0;;;43m
2023-04-05 13:03:59;"Chest and Triceps";"Incline Bench Press (Dumbbell)";3;25;lbs;12;;;;0;;;43m
2023-04-05 13:03:59;"Chest and Triceps";"Chest Fly (Cables)";1;25.5;lbs;12;;;;0;"";;43m
2023-04-05 13:03:59;"Chest and Triceps";"Chest Fly (Cables)";2;25.5;lbs;12;;;;0;;;43m
2023-04-05 13:03:59;"Chest and Triceps";"Chest Fly (Cables)";3;25.5;lbs;12;;;;0;;;43m
2023-04-05 13:03:59;"Chest and Triceps";"Bench Dip";1;0;lbs;12;;;;0;"";;43m
2023-04-05 13:03:59;"Chest and Triceps";"Bench Dip";2;0;lbs;12;;;;0;;;43m
2023-04-05 13:03:59;"Chest and Triceps";"Bench Dip";3;;;8;;;;0;;;43m
2023-04-05 13:03:59;"Chest and Triceps";"Triceps Extension";1;37.2;lbs;15;;;;0;"";;43m
2023-04-05 13:03:59;"Chest and Triceps";"Triceps Extension";2;50;lbs;12;;;;0;;;43m
2023-04-05 13:03:59;"Chest and Triceps";"Triceps Extension";3;50;lbs;12;;;;0;;;43m
2023-04-06 06:25:40;"Legs";"Squat (Barbell)";1;95;lbs;12;;;;0;"";"";1h 19m
2023-04-06 06:25:40;"Legs";"Squat (Barbell)";2;100;lbs;10;;;;0;;;1h 19m
2023-04-06 06:25:40;"Legs";"Squat (Barbell)";3;110;lbs;10;;;;0;;;1h 19m
2023-04-06 06:25:40;"Legs";"Squat (Barbell)";4;115;lbs;8;;;;0;;;1h 19m
2023-04-06 06:25:40;"Legs";"Deadlift (Barbell)";1;45;lbs;12;;;;0;"";;1h 19m
2023-04-06 06:25:40;"Legs";"Deadlift (Barbell)";2;95;lbs;12;;;;0;;;1h 19m
2023-04-06 06:25:40;"Legs";"Deadlift (Barbell)";3;100;lbs;10;;;;0;;;1h 19m
2023-04-06 06:25:40;"Legs";"Deadlift (Barbell)";4;110;lbs;8;;;;0;;;1h 19m
2023-04-06 06:25:40;"Legs";"Leg Press";1;90;lbs;12;;;;0;"";;1h 19m
2023-04-06 06:25:40;"Legs";"Leg Press";2;160;lbs;12;;;;0;;;1h 19m
2023-04-06 06:25:40;"Legs";"Leg Press";3;180;lbs;12;;;;0;;;1h 19m
2023-04-06 06:25:40;"Legs";"Leg Extension (Machine)";1;90;lbs;12;;;;0;"";;1h 19m
2023-04-06 06:25:40;"Legs";"Leg Extension (Machine)";2;100;lbs;12;;;;0;;;1h 19m
2023-04-06 06:25:40;"Legs";"Leg Extension (Machine)";3;105;lbs;10;;;;0;;;1h 19m
2023-04-06 06:25:40;"Legs";"Seated Leg Curl (Machine)";1;70;lbs;12;;;;0;"";;1h 19m
2023-04-06 06:25:40;"Legs";"Seated Leg Curl (Machine)";2;75;lbs;12;;;;0;;;1h 19m
2023-04-06 06:25:40;"Legs";"Seated Leg Curl (Machine)";3;85;lbs;10;;;;0;;;1h 19m
2023-04-06 06:25:40;"Legs";"Squat (Dumbbell)";1;45;lbs;12;;;;0;"";;1h 19m
2023-04-06 06:25:40;"Legs";"Squat (Dumbbell)";2;45;lbs;12;;;;0;;;1h 19m
2023-04-06 06:25:40;"Legs";"Squat (Dumbbell)";3;45;lbs;10;;;;0;;;1h 19m
2023-04-06 06:25:40;"Legs";"Squat (Dumbbell)";4;0;lbs;30;;;;0;;;1h 19m
2023-04-06 06:25:40;"Legs";"Standing Calf Raise (Dumbbell)";1;40;lbs;15;;;;0;"";;1h 19m
2023-04-06 06:25:40;"Legs";"Standing Calf Raise (Dumbbell)";2;40;lbs;15;;;;0;;;1h 19m
2023-04-06 06:25:40;"Legs";"Standing Calf Raise (Dumbbell)";3;40;lbs;15;;;;0;;;1h 19m
2023-04-09 07:32:37;"Back and Biceps";"Scapular Pull-ups ";1;;;6;;;;0;"";"";55m
2023-04-09 07:32:37;"Back and Biceps";"Scapular Pull-ups ";2;;;6;;;;0;;;55m
2023-04-09 07:32:37;"Back and Biceps";"Scapular Pull-ups ";3;;;6;;;;0;;;55m
2023-04-09 07:32:37;"Back and Biceps";"Dead Hang";1;;;;;;km;40;"";;55m
2023-04-09 07:32:37;"Back and Biceps";"Dead Hang";2;;;;;;km;40;;;55m
2023-04-09 07:32:37;"Back and Biceps";"Dead Hang";3;;;;;;km;30;;;55m
2023-04-09 07:32:37;"Back and Biceps";"Lat Pulldown (Cable)";1;50;lbs;12;;;;0;"";;55m
2023-04-09 07:32:37;"Back and Biceps";"Lat Pulldown (Cable)";2;62.5;lbs;12;;;;0;;;55m
2023-04-09 07:32:37;"Back and Biceps";"Lat Pulldown (Cable)";3;75;lbs;6;;;;0;;;55m
2023-04-09 07:32:37;"Back and Biceps";"Lat Pulldown (Cable)";4;75;lbs;6;;;;0;;;55m
2023-04-09 07:32:37;"Back and Biceps";"Seated Row (Cable)";1;50;lbs;12;;;;0;"";;55m
2023-04-09 07:32:37;"Back and Biceps";"Seated Row (Cable)";2;62.5;lbs;10;;;;0;;;55m
2023-04-09 07:32:37;"Back and Biceps";"Seated Row (Cable)";3;75;lbs;10;;;;0;;;55m
2023-04-09 07:32:37;"Back and Biceps";"Bent Over One Arm Row (Dumbbell)";1;25;lbs;20;;;;0;"";;55m
2023-04-09 07:32:37;"Back and Biceps";"Bent Over One Arm Row (Dumbbell)";2;25;lbs;24;;;;0;;;55m
2023-04-09 07:32:37;"Back and Biceps";"Bent Over One Arm Row (Dumbbell)";3;24;lbs;24;;;;0;;;55m
2023-04-09 07:32:37;"Back and Biceps";"Face Pull (Cable)";1;62.5;lbs;12;;;;0;"";;55m
2023-04-09 07:32:37;"Back and Biceps";"Face Pull (Cable)";2;75;lbs;12;;;;0;;;55m
2023-04-09 07:32:37;"Back and Biceps";"Face Pull (Cable)";3;75;lbs;12;;;;0;;;55m
2023-04-09 07:32:37;"Back and Biceps";"Bicep Curl (Dumbbell)";1;15;lbs;12;;;;0;"";;55m
2023-04-09 07:32:37;"Back and Biceps";"Bicep Curl (Dumbbell)";2;15;lbs;12;;;;0;;;55m
2023-04-09 07:32:37;"Back and Biceps";"Bicep Curl (Dumbbell)";3;15;lbs;12;;;;0;;;55m
2023-04-09 07:32:37;"Back and Biceps";"Bicep Curl (Dumbbell)";4;15;lbs;10;;;;0;;;55m
2023-04-09 07:32:37;"Back and Biceps";"Stair Master";1;;;;;;km;300;"";;55m
2023-04-09 09:09:06;"Core";"Inch Worms";1;;;12;;;;0;"";"";32m
2023-04-09 09:09:06;"Core";"Inch Worms";2;;;12;;;;0;;;32m
2023-04-09 09:09:06;"Core";"Weighted Core March ";1;11;lbs;10;;;;0;"";;32m
2023-04-09 09:09:06;"Core";"Weighted Core March ";2;11;lbs;10;;;;0;;;32m
2023-04-09 09:09:06;"Core";"Weighted Core March ";3;11;lbs;10;;;;0;;;32m
